Dealer ID,Dealer Name,Phone,Address,City,State,Custom Address,Dealer Iframe Map,Zip Code,About Dealer,Dealer Image,Lical Image,Radius,Rating,Review Count,Invnetory Link
D-24787073,Jaycee Imports LLC,N/A,5708 Southwest Fwy,Houston,TX,"Houston, TX",N/A,77057,Very responsive,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer\Jaycee-Imports-LLC_Houston_TX.jpg,5 mi,5.0,1,https://www.cargurus.com/Cars/m-Jaycee-Imports-LLC-sp457011,1,1
D-24787074,Houston Car Direct,N/A,5825 Schumacher Ln,Houston,TX,"Houston, TX",N/A,77057,Great job. They answered my questions.,https://static.cargurus.com/images/site/2023/07/18/22/09/houston_car_direct-pic-13316145985954383463-200x200.jpeg,public/uploads/dealer\Houston-Car-Direct_Houston_TX.jpg,5 mi,4.9,10,https://www.cargurus.com/Cars/m-Houston-Car-Direct-sp447945,1,1
D-24787075,Auto Vision LLC,N/A,"5804 Star Ln,  Suite A",Houston,TX,"Houston, TX",N/A,77057,My experience was great! So great I bought another BMW. I will definitely be a repeat customer!,https://static.cargurus.com/images/site/2019/04/02/13/06/auto_vision_llc-pic-2448900695767434240-200x200.jpeg,public/uploads/dealer\Auto-Vision-LLC_Houston_TX.jpg,5 mi,5.0,2,https://www.cargurus.com/Cars/m-Auto-Vision-LLC-sp410589,1,1
D-24787076,Nxcess Motorcars,N/A,5726 Southwest Freeway,Houston,TX,"Houston, TX",N/A,77057,I did a deposit and they sold the car anyway after talking to me sign in the contract and then they sold the car to somebody else two days later without notifying me,https://static.cargurus.com/images/site/2015/07/23/17/52/nxcess_motorcars-pic-6456808874945779376-200x200.jpeg,public/uploads/dealer\Nxcess-Motorcars_Houston_TX.jpg,5 mi,4.0,5,https://www.cargurus.com/Cars/m-Nxcess-Motorcars-sp284676,1,1
D-24787077,J&J Fleet LLC,N/A,1501 Bingle Rd,Houston,TX,"Houston, TX",N/A,77055,Great communication!,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer\J&J-Fleet-LLC_Houston_TX.jpg,5 mi,5.0,2,https://www.cargurus.com/Cars/m-J-J-Fleet-LLC-sp454625,1,1
D-24787078,Done Deal Auto Sales,N/A,5701 Southwest Freeway,Houston,TX,"Houston, TX",N/A,77057,"I live in San Antonio and you're in Houston. I like the car it was just priced higher than 
I wanted to spend for a 7 year old car. I guess, I'm just old school. I don't believe in 
the no hassle pricing. That just works for the dealer. I person I talked too was nice he 
did listen. I did give him a price I felt was a good deal. But, it's their car. They sell it for 
whatever they want too. I told them that someone will come along an buy it.",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer\Done-Deal-Auto-Sales_Houston_TX.jpg,5 mi,3.5,15,https://www.cargurus.com/Cars/m-Done-Deal-Auto-Sales-sp441602,1,1
D-24787079,AUTOTROPHIES,N/A,3361 Fountain View Dr,Houston,TX,"Houston, TX",N/A,77057,Great,https://static.cargurus.com/images/site/2022/10/25/13/20/autotrophies-pic-17704842037552753702-200x200.jpeg,public/uploads/dealer\AUTOTROPHIES_Houston_TX.jpg,5 mi,4.0,1,https://www.cargurus.com/Cars/m-AUTOTROPHIES-sp448762,1,1
D-24787080,Ortiz Auto Sales 1 LLC,N/A,5701 W Montgomery Rd,Houston,TX,"Houston, TX",N/A,77091,Good,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer\Ortiz-Auto-Sales-1-LLC_Houston_TX.jpg,5 mi,5.0,2,https://www.cargurus.com/Cars/m-Ortiz-Auto-Sales-1-LLC-sp448142,1,1
D-24787081,"MetacarsTX, LLC",N/A,4833 Pinemont Dr,Houston,TX,"Houston, TX",N/A,77092,No reviews available,https://static.cargurus.com/images/site/2024/06/28/11/48/metacarstx__llc-pic-14043757482439579925-200x200.jpeg,"public/uploads/dealer\MetacarsTX,-LLC_Houston_TX.jpg",5 mi,N/A,N/A,https://www.cargurus.com/Cars/m-MetacarsTX-LLC-sp455565,1,1
D-24787082,United Express Auto,N/A,5907 Star Lane,Houston,TX,"Houston, TX",N/A,77057,Exceptional service,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer\United-Express-Auto_Houston_TX.jpg,5 mi,5.0,1,https://www.cargurus.com/Cars/m-United-Express-Auto-sp401323,1,1
D-24787083,Texas Car Club,N/A,5918 Southwest Fwy,Houston,TX,"Houston, TX",N/A,77057,They met all expectations.,https://static.cargurus.com/images/site/2024/05/09/09/18/texas_car_club-pic-8520914366291021546-200x200.jpeg,public/uploads/dealer\Texas-Car-Club_Houston_TX.jpg,5 mi,5.0,2,https://www.cargurus.com/Cars/m-Texas-Car-Club-sp453400,1,1
